2131	L72131	עָב	subs	cloud
2132	L72132	גבל	verb	set border
2133	L72133	יֹובֵל	subs	ram
2134	L72134	בָּרָק	subs	lightning
2135	L72135	שֹׁופָר	subs	horn
2136	L72136	עשׁן	verb	smoke
2137	L72137	חָזֵק	adjv	strong
2138	L72138	פֶּסֶל	subs	idol
2139	L72139	תְּמוּנָה	subs	form
2140	L72140	קַנָּא	adjv	jealous
2141	L72141	רִבֵּעַ	subs	of fourth generation
2142	L72142	שָׁוְא	subs	vanity
2143	L72143	רצח	verb	kill
2144	L72144	נאף	verb	commit adultery
2145	L72145	עָשֵׁן	adjv	smoking
2146	L72146	עֲרָפֶל	subs	darkness
2147	L72147	שֶׁלֶם	subs	final offer
2148	L72148	גָּזִית	subs	hewn stone
2149	L72149	נוף	verb	swing
2150	L72150	מַעֲלָה	subs	ascent
2151	L72151	חָפְשִׁי	adjv	released
2152	L72152	גַּף	subs	body
2153	L72153	רצע	verb	pierce
2154	L72154	מַרְצֵעַ	subs	awl
2155	L72155	יעד	verb	appoint
2156	L72156	בגד	verb	deal treacherously
2157	L72157	שְׁאֵר	subs	body
2158	L72158	עֹנָה	subs	intercourse
2159	L72159	צדה	verb	be after
2160	L72160	אנה	verb	occur
2161	L72161	עָרְמָה	subs	prudence
2162	L72162	אֶגְרֹף	subs	broom
2163	L72163	מִשְׁעֶנֶת	subs	support
2164	L72164	שֶׁבֶת	subs	inaction
2165	L72165	ענשׁ	verb	fine
2166	L72166	פָּלִיל	subs	judge
2167	L72167	כְּוִיָּה	subs	branding
2168	L72168	נגח	verb	gore
2169	L72169	נַגָּח	adjv	goring
2170	L72170	כֹּפֶר	subs	ransom
2171	L72171	פִּדְיֹון	subs	ransom
2172	L72172	מַחְתֶּרֶת	subs	breaking in
2173	L72173	גַּנָּב	subs	thief
2174	L72174	גְּנֵבָה	subs	what is stolen
2175	L72175	גָּדִישׁ	subs	heap
2176	L72176	קָמָה	subs	standing grain
2177	L72177	בְּעֵרָה	subs	burning
2178	L72178	שַׂלְמָה	subs	wrapper
2179	L72179	אֲבֵדָה	subs	what is lost
2180	L72180	רשׁע	verb	be guilty
2181	L72181	פתה	verb	seduce
2182	L72182	ארשׂ	verb	betroth
2183	L72183	מהר	verb	obtain
2184	L72184	חרם	verb	consecrate
2185	L72185	ינה	verb	oppress
2186	L72186	יָתֹום	subs	orphan
2187	L72187	לוה	verb	borrow
2188	L72188	עָנִי	adjv	humble
2189	L72189	נשׁא	verb	give loan
2190	L72190	נֶשֶׁךְ	subs	interest
2191	L72191	חבל	verb	take a pledge
2192	L72192	חַנּוּן	adjv	gracious
2193	L72193	מְלֵאָה	subs	full produce
2194	L72194	דֶּמַע	subs	abundance
2195	L72195	שְׁמִינִי	adjv	eighth
2196	L72196	הדר	verb	honour
2197	L72197	מַשָּׂא	subs	burden
2198	L72198	אֶבְיֹון	adjv	poor
2199	L72199	שֹׁחַד	subs	present
2200	L72200	עור	verb	be blind
2201	L72201	סלף	verb	distort
2202	L72202	שׁמט	verb	let loose
2203	L72203	נפשׁ	verb	take breath
2204	L72204	בִּכּוּרִים	subs	first fruits
2205	L72205	אָסִיף	subs	harvesting
2206	L72206	זְכוּר	subs	male
2207	L72207	מרה	verb	rebel
2208	L72208	צרר	verb	be hostile
2209	L72209	צִרְעָה	subs	depression
2210	L72210	שְׁמָמָה	subs	desolation
2211	L72211	נחל	verb	take possession
2212	L72212	אַגָּן	subs	bowl
2213	L72213	סַפִּיר	subs	lapis lazuli
2214	L72214	טֹהַר	subs	purity
2215	L72215	אָצִיל	adjv	noble
2216	L72216	לוּחַ	subs	tablet
2217	L72217	תְּרוּמָה	subs	contribution
2218	L72218	נדב	verb	incite
2219	L72219	תְּכֵלֶת	subs	purple wool
2220	L72220	אַרְגָּמָן	subs	purple-wool
2221	L72221	תֹּולַעַת	subs	worm
2222	L72222	אדם	verb	be ruddy
2223	L72223	תַּחַשׁ	subs	tachash-skin
2224	L72224	שִׁטָּה	subs	acacia
2225	L72225	בֹּשֶׂם	subs	balsam-tree
2226	L72226	מִשְׁחָה	subs	anointment
2227	L72227	קְטֹרֶת	subs	smoke of sacrifice
2228	L72228	סַם	subs	perfume
2229	L72229	מִלֻּאִים	subs	installation
2230	L72230	אֵפֹד	subs	ephod
2231	L72231	חֹשֶׁן	subs	breast-piece
2232	L72232	תַּבְנִית	subs	model
2233	L72233	מִשְׁכָּן	subs	dwelling-place
2234	L72234	צפה	verb	arrange
2235	L72235	זֵר	subs	border
2236	L72236	כַּפֹּרֶת	subs	cover
2237	L72237	מִקְשָׁה	subs	hammered work
2238	L72238	קָצָה	subs	end
2239	L72239	סכך	verb	block
2240	L72240	שֻׁלְחָן	subs	table
2241	L72241	מִסְגֶּרֶת	subs	bulwark
2242	L72242	טֹפַח	subs	span
2243	L72243	פֵּאָה	subs	corner
2244	L72244	עֻמָּה	subs	side
2245	L72245	קְעָרָה	subs	platter
2246	L72246	קַשְׂוָה	subs	jar
2247	L72247	מְנַקִּית	subs	bowl
2248	L72248	תָּמִיד	subs	continuity
2249	L72249	מְנֹורָה	subs	lamp stand
2250	L72250	כַּפְתֹּור	subs	bulb
2251	L72251	פֶּרַח	subs	bud
2252	L72252	מְשֻׁקָּד	adjv	almond-like
2253	L72253	נֵר	subs	lamp
2254	L72254	מֶלְקָחַיִם	subs	snuffers
2255	L72255	מַחְתָּה	subs	fire holder
2256	L72256	יְרִיעָה	subs	curtain
2257	L72257	שׁזר	verb	twist
2258	L72258	מִדָּה	subs	measured stretch
2259	L72259	לֻלָאֹת	subs	loops
2260	L72260	חֹבֶרֶת	subs	drapery
2261	L72261	קִיצֹון	adjv	outermost
2262	L72262	מַחְבֶּרֶת	subs	junction
2263	L72263	קבל	verb	take
2264	L72264	קֶרֶס	subs	hook
2265	L72265	עַשְׁתֵּי	subs	eleven
2266	L72266	כפל	verb	fold double
2267	L72267	סֶרַח	subs	overhanging
2268	L72268	סרח	verb	overhang
2269	L72269	סָרוּחַ	adjv	overhanging
2270	L72270	קֶרֶשׁ	subs	board
2271	L72271	שׁלב	verb	bind
2272	L72272	תֵּימָן	subs	south
2273	L72273	אֶדֶן	subs	pedestal
2274	L72274	קצע	verb	cut off
2275	L72275	מַטָּה	subs	low place
2276	L72276	מִקְצֹועַ	subs	corner post
2277	L72277	בְּרִיחַ	subs	bar
2278	L72278	תִּיכֹון	adjv	middle
2279	L72279	פָּרֹכֶת	subs	curtain
2280	L72280	וָו	subs	hook
2281	L72281	מָסָךְ	subs	covering
2282	L72282	רקם	verb	weave
2283	L72283	רבע	verb	be square
2284	L72284	פִּנָּה	subs	corner
2285	L72285	דשׁן	verb	grow fat
2286	L72286	יָעֶה	subs	shovel
2287	L72287	מִזְרָק	subs	bowl
2288	L72288	מִזְלָג	subs	fork
2289	L72289	מִכְבָּר	subs	lattice
2290	L72290	רֶשֶׁת	subs	net
2291	L72291	כַּרְכֹּב	subs	rim
2292	L72292	נבב	verb	be hollow
2293	L72293	קֶלַע	subs	curtain
2294	L72294	חָשׁוּק	subs	joint
2295	L72295	מִזְרָח	subs	sunrise
2296	L72296	כָּתֵף	subs	shoulder
2297	L72297	יָתֵד	subs	peg
2298	L72298	זַךְ	adjv	pure
2299	L72299	כָּתִית	adjv	beaten, pure
2300	L72300	כהן	verb	act as priest
2301	L72301	תִּפְאֶרֶת	subs	splendour
2302	L72302	חָכְמָה	subs	wisdom
2303	L72303	מְעִיל	subs	coat
2304	L72304	תַּשְׁבֵּץ	subs	chequered work
2305	L72305	מִצְנֶפֶת	subs	turban
2306	L72306	אַבְנֵט	subs	scarf
2307	L72307	חֵשֶׁב	subs	girdle
2308	L72308	אֲפֻדָּה	subs	covering
2309	L72309	פתח	verb	engrave
2310	L72310	חָרָשׁ	subs	artisan
2311	L72311	פִּתּוּחַ	subs	engraving
2312	L72312	מִשְׁבְּצֹות	subs	settings
2313	L72313	שַׁרְשְׁרָה	subs	chain
2314	L72314	מִגְבָּלֹת	subs	cords
2315	L72315	עֲבֹת	subs	rope
2316	L72316	זֶרֶת	subs	span
2317	L72317	מִלֻּאָה	subs	setting
2318	L72318	טוּר	subs	row
2319	L72319	אֹדֶם	subs	ruby
2320	L72320	פִּטְדָּה	subs	chrysolyte
2321	L72321	בָּרֶקֶת	subs	beryl
2322	L72322	נֹפֶךְ	subs	turquoise
2323	L72323	יַהֲלֹם	subs	precious stone
2324	L72324	לֶשֶׁם	subs	[gem]
2325	L72325	שְׁבֹו	subs	[precious stone]
2326	L72326	אַחְלָמָה	subs	jaspis
2327	L72327	תַּרְשִׁישׁ	subs	precious stone
2328	L72328	יָשְׁפֵה	subs	jade
2329	L72329	שׁבץ	verb	weave
2330	L72330	גַּבְלֻת	subs	[uncertain]
2331	L72331	רכס	verb	bind
2332	L72332	זחח	verb	displace
2333	L72333	אוּר	subs	[oracle device]
2334	L72334	תֻּמִּים	subs	tummim
2335	L72335	כָּלִיל	adjv	entire
2336	L72336	ארג	verb	weave
2337	L72337	תַּחְרָא	subs	cuirass
2338	L72338	שׁוּל	subs	skirt
2339	L72339	רִמֹּון	subs	pomegranate
2340	L72340	פַּעֲמֹון	subs	bell
2341	L72341	צִיץ	subs	blossom
2342	L72342	מֵצַח	subs	forehead
2343	L72343	מִגְבָּעָה	subs	head-gear
2344	L72344	מִכְנָס	subs	drawer
2345	L72345	חַלָּה	subs	bread
2346	L72346	רָקִיק	subs	wafer
2347	L72347	אפד	verb	dress
2348	L72348	נֵזֶר	subs	consecration
2349	L72349	כְּהֻנָּה	subs	priesthood
2350	L72350	יְסֹוד	subs	foundation
2351	L72351	יֹתֶרֶת	subs	appendage of liver
2352	L72352	כָּבֵד	subs	liver
2353	L72353	כִּלְיָה	subs	kidney
2354	L72354	קטר	verb	smoke
2355	L72355	פֶּרֶשׁ	subs	contents of stomach
2356	L72356	נתח	verb	cut
2357	L72357	נֵתַח	subs	piece
2358	L72358	אִשֶּׁה	subs	fire offering
2359	L72359	תְּנוּךְ	subs	earlobe
2360	L72360	יְמָנִי	adjv	right-hand
2361	L72361	בֹּהֶן	subs	thumb
2362	L72362	נזה	verb	spatter
2363	L72363	אַלְיָה	subs	fat tail
2364	L72364	שֹׁוק	subs	splintbone
2365	L72365	תְּנוּפָה	subs	offering
2366	L72366	חָזֶה	subs	breast
2367	L72367	מָנָה	subs	portion
2368	L72368	מָשְׁחָה	subs	anointment
2369	L72369	זָר	adjv	strange
2370	L72370	כִּפֻּרִים	subs	atonement
2371	L72371	עִשָּׂרֹון	subs	tenth part
2372	L72372	רֶבַע	subs	fourth part
2373	L72373	הִין	subs	hin
2374	L72374	מִקְטָר	subs	burning place
2375	L72375	גָּג	subs	roof
2376	L72376	קִיר	subs	wall
2377	L72377	מַחֲצִית	subs	half
2378	L72378	גֵּרָה	subs	gera
2379	L72379	עָשִׁיר	adjv	rich
2380	L72380	כִּיֹּור	subs	basin
2381	L72381	מֹר	subs	myrrh
2382	L72382	דְּרֹור	subs	drop
2383	L72383	קִנָּמֹון	subs	cinnamon
2384	L72384	קִדָּה	subs	cassia-bud
2385	L72385	רֹקַח	subs	spice
2386	L72386	מִרְקַחַת	subs	ointment mixture
2387	L72387	רקח	verb	mix
2388	L72388	יסך	verb	[uncertain]
2389	L72389	נָטָף	subs	drops
2390	L72390	שְׁחֵלֶת	subs	incense
2391	L72391	חֶלְבָּנָה	subs	galbanum
2392	L72392	לְבֹנָה	subs	incense
2393	L72393	מלח	verb	salt
2394	L72394	שׁחק	verb	pulverise
2395	L72395	דקק	verb	crush
2396	L72396	בְּצַלְאֵל	nmpr	Bezalel
2397	L72397	אוּרִי	nmpr	Uri
2398	L72398	תְּבוּנָה	subs	understanding
2399	L72399	חֲרֹשֶׁת	subs	work
2400	L72400	אָהֳלִיאָב	nmpr	Oholiab
2401	L72401	אֲחִיסָמָךְ	nmpr	Ahisamach
2402	L72402	שְׂרָד	subs	cord
2403	L72403	קהל	verb	assemble
2404	L72404	צור	verb	shape
2405	L72405	חֶרֶט	subs	stylus
2406	L72406	עֵגֶל	subs	bull
2407	L72407	מַסֵּכָה	subs	molten image
2408	L72408	מִכְתָּב	subs	writing
2409	L72409	חרת	verb	engrave
2410	L72410	רֵעַ	subs	shouting
2411	L72411	גְּבוּרָה	subs	strength
2412	L72412	חֲלוּשָׁה	subs	defeat
2413	L72413	טחן	verb	grind
2414	L72414	זרה	verb	scatter
2415	L72415	שִׁמְצָה	subs	[uncertain]
2416	L72416	עֲדִי	subs	ornament
2417	L72417	רֶגַע	subs	moment
2418	L72418	נוּן	nmpr	Nun
2419	L72419	רחם	verb	have compassion
2420	L72420	נְקָרָה	subs	hole
2421	L72421	שׂכך	verb	weave
2422	L72422	פסל	verb	cut
2423	L72423	רַחוּם	adjv	compassionate
2424	L72424	אָרֵךְ	adjv	long
2425	L72425	נצר	verb	watch
2426	L72426	חַטָּאָה	subs	sin
2427	L72427	סלח	verb	forgive
2428	L72428	נתץ	verb	break
2429	L72429	אֲשֵׁרָה	subs	asherah
2430	L72430	תְּקוּפָה	subs	turning point
2431	L72431	קרן	verb	shine
2432	L72432	מַסְוֶה	subs	mask
2433	L72433	נָדִיב	adjv	willing
2434	L72434	מֵיתָר	subs	string
2435	L72435	חָח	subs	thorn
2436	L72436	כּוּמָז	subs	breastplate
2437	L72437	טוה	verb	spin
2438	L72438	מַטְוֶה	subs	yarn
2439	L72439	נְדָבָה	subs	free will
2440	L72440	מַחֲשֶׁבֶת	subs	plan
2441	L72441	דַּי	subs	sufficiency
2442	L72442	קְצָת	subs	end
2443	L72443	צבא	verb	serve
2444	L72444	צִפּוּי	subs	plating
2445	L72445	רקע	verb	stamp
2446	L72446	פַּח	subs	plate
2447	L72447	קצץ	verb	cut
2448	L72448	פְּאֵר	subs	headdress
2449	L72449	מַעֲרָכָה	subs	row
2450	L72450	עֵרֶךְ	subs	arrangement
2451	L72451	קָרְבָּן	subs	offering
2452	L72452	פֶּדֶר	subs	kidney-fat
2453	L72453	מלק	verb	nip off
2454	L72454	מצה	verb	drain
2455	L72455	מֻרְאָה	subs	crop
2456	L72456	נֹצָה	subs	filth
2457	L72457	דֶּשֶׁן	subs	fatness
2458	L72458	שׁסע	verb	cleave
2459	L72459	קמץ	verb	take handful
2460	L72460	אַזְכָּרָה	subs	memorial offering
2461	L72461	מַאֲפֶה	subs	cake
2462	L72462	מַחֲבַת	subs	griddle
2463	L72463	פתת	verb	crumble
2464	L72464	מַרְחֶשֶׁת	subs	cooking pot
2465	L72465	קלה	verb	roast
2466	L72466	גֶּרֶשׂ	subs	groats
2467	L72467	כַּרְמֶל	subs	new corn
2468	L72468	כֶּסֶל	subs	loin
2469	L72469	עָצֶה	subs	spine
2470	L72470	שְׁגָגָה	subs	error
2471	L72471	מָשִׁיחַ	subs	anointed
2472	L72472	אשׁם	verb	do wrong
2473	L72473	שֶׁפֶךְ	subs	rubbish-heap
2474	L72474	שׁגה	verb	err
2475	L72475	עלם	verb	hide
2476	L72476	שְׂעִירָה	subs	goat
2477	L72477	טָמֵא	adjv	unclean
2478	L72478	נְבֵלָה	subs	corpse
2479	L72479	טֻמְאָה	subs	uncleanness
2480	L72480	בטא	verb	speak thoughtlessly
2481	L72481	כִּשְׂבָּה	subs	ewe-lamb
2482	L72482	מעל	verb	be unfaithful
2483	L72483	מַעַל	subs	unfaithfulness
2484	L72484	שׁגג	verb	commit error
2485	L72485	עָמִית	subs	fellow
2486	L72486	תְּשׂוּמֶת	subs	deposit
2487	L72487	גָּזֵל	subs	robbery
2488	L72488	עשׁק	verb	oppress
2489	L72489	גְּזֵלָה	subs	what is robbed
2490	L72490	עֹשֶׁק	subs	oppression
2491	L72491	אַשְׁמָה	subs	guiltiness
2492	L72492	מֹוקְדָה	subs	[uncertain]
2493	L72493	יקד	verb	burn
2494	L72494	מַד	subs	cloth
2495	L72495	כבה	verb	go out
2496	L72496	רבך	verb	mix
2497	L72497	תֻּפִינִים	subs	[uncertain]
2498	L72498	חֶרֶשׂ	subs	clay
2499	L72499	מרק	verb	polish
2500	L72500	שׁטף	verb	wash off
2501	L72501	חָרֵב	adjv	dry
2502	L72502	תֹּודָה	subs	thanksgiving
2503	L72503	פִּגּוּל	subs	unclean meat
2504	L72504	שֶׁקֶץ	subs	something detestable
2505	L72505	מִשְׁחָה	subs	portion
2506	L72506	מְכַסֶּה	subs	covering
2507	L72507	רנן	verb	cry of joy
2508	L72508	דֹּוד	subs	beloved one
2509	L72509	פרם	verb	rent
2510	L72510	שֵׁכָר	subs	strong drink
2511	L72511	חֹל	adjv	profane
2512	L72512	פְּנִימָה	advb	within
2513	L72513	פרס	verb	break
2514	L72514	שֶׁסַע	subs	cleft
2515	L72515	גֵּרָה	subs	cud
2516	L72516	שָׁפָן	subs	rockbadger
2517	L72517	אַרְנֶבֶת	subs	hare
2518	L72518	חֲזִיר	subs	swine
2519	L72519	גרר	verb	drag away
2520	L72520	סְנַפִּיר	subs	fin
2521	L72521	קַשְׂקֶשֶׂת	subs	scale
2522	L72522	שׁקץ	verb	detest
2523	L72523	פֶּרֶס	subs	vulture
2524	L72524	עָזְנִיָּה	subs	vulture
2525	L72525	דָּאָה	subs	red bird
2526	L72526	אַיָּה	subs	black bird
2527	L72527	יַעֲנָה	subs	[uncertain]
2528	L72528	תַּחְמָס	subs	owl
2529	L72529	שַׁחַף	subs	[animal]
2530	L72530	נֵץ	subs	falcon
2531	L72531	כֹּוס	subs	owlet
2532	L72532	שָׁלָךְ	subs	cormorant
2533	L72533	יַנְשֹׁוף	subs	owl
2534	L72534	תִּנְשֶׁמֶת	subs	owl
2535	L72535	קָאַת	subs	owl?
2536	L72536	רָחָם	subs	vulture
2537	L72537	חֲסִידָה	subs	heron
2538	L72538	אֲנָפָה	subs	[bird's name]
2539	L72539	דּוּכִיפַת	subs	hoopoe
2540	L72540	עֲטַלֵּף	subs	bat
2541	L72541	נתר	verb	run
2542	L72542	סָלְעָם	subs	locust
2543	L72543	חַרְגֹּל	subs	locust
2544	L72544	חָגָב	subs	[uncertain]
2545	L72545	חֹלֶד	subs	mole-rat
2546	L72546	עַכְבָּר	subs	jerboa
2547	L72547	צָב	subs	lizard
2548	L72548	אֲנָקָה	subs	gecko
2549	L72549	כֹּחַ	subs	lizard
2550	L72550	לְטָאָה	subs	gecko
2551	L72551	חֹמֶט	subs	reptile
2552	L72552	תִּנְשֶׁמֶת	subs	chameleon
2553	L72553	כִּיר	subs	hearth
2554	L72554	זֵרוּעַ	subs	plant
2555	L72555	נִדָּה	subs	menstruation
2556	L72556	דוה	verb	menstruate
2557	L72557	טָהֳרָה	subs	purification
2558	L72558	מָקֹור	subs	well
2559	L72559	שְׂאֵת	subs	swelling
2560	L72560	סַפַּחַת	subs	scab
2561	L72561	בַּהֶרֶת	subs	[spot on skin]
2562	L72562	צָרַעַת	subs	skin-disease
2563	L72563	עָמֹק	adjv	deep
2564	L72564	פשׂה	verb	spread
2565	L72565	מִסְפַּחַת	subs	scab
2566	L72566	ישׁן	verb	be old
2567	L72567	אֲדַמְדָּם	adjv	reddish
2568	L72568	שָׁפָל	adjv	low
2569	L72569	כֵּהֶה	adjv	dim
2570	L72570	צָרֶבֶת	subs	scar
2571	L72571	מִכְוָה	subs	scar
2572	L72572	זָקָן	subs	beard
2573	L72573	צָהֹב	adjv	gleaming
2574	L72574	נֶתֶק	subs	scab
2575	L72575	שָׁחֹר	adjv	black
2576	L72576	בקר	verb	attend to
2577	L72577	בֹּהַק	subs	skin-disease
2578	L72578	מרט	verb	pull off
2579	L72579	קֵרֵחַ	adjv	bald
2580	L72580	גִּבֵּחַ	adjv	bald
2581	L72581	קָרַחַת	subs	bald spot
2582	L72582	גַּבַּחַת	subs	bareness
2583	L72583	שָׂפָם	subs	moustache
2584	L72584	עטה	verb	cover
2585	L72585	בָּדָד	subs	alone
2586	L72586	צֶמֶר	subs	wool
2587	L72587	פֵּשֶׁת	subs	flax
2588	L72588	שְׁתִי	subs	texture
2589	L72589	עֵרֶב	subs	woof
2590	L72590	יְרַקְרַק	adjv	pale-green
2591	L72591	מאר	verb	hurt
2592	L72592	פְּחֶתֶת	subs	boring
2593	L72593	אֶרֶז	subs	cedar
2594	L72594	גַּב	subs	curve
2595	L72595	לֹג	subs	log
2596	L72596	שְׂמָאלִי	adjv	lefthand
2597	L72597	שְׁקַעֲרוּרָה	subs	hollow spot
2598	L72598	חלץ	verb	draw off
2599	L72599	קצע	verb	scrape off
2600	L72600	קצה	verb	cut off
2601	L72601	טוח	verb	plaster
2602	L72602	זֹוב	subs	flux
2603	L72603	ריר	verb	spittle
2604	L72604	חתם	verb	seal
2605	L72605	רקק	verb	spit
2606	L72606	מֶרְכָּב	subs	chariot
2607	L72607	נזר	verb	dedicate
2608	L72608	דָּוֶה	adjv	unwell
2609	L72609	צנף	verb	wrap
2610	L72610	גֹּורָל	subs	lot
2611	L72611	עֲזָאזֵל	nmpr	Azazel
2612	L72612	גַּחַל	subs	charcoals
2613	L72613	עִתִּי	adjv	ready
2614	L72614	גְּזֵרָה	subs	dry land
2615	L72615	שָׂעִיר	subs	demon
2616	L72616	שַׁאֲרָה	subs	[uncertain]
2617	L72617	זִמָּה	subs	loose conduct
2618	L72618	שְׁכֹבֶת	subs	copulation
2619	L72619	מֹלֶךְ	nmpr	Moloch
2620	L72620	רבע	verb	lie down
2621	L72621	תֶּבֶל	subs	abomination
2622	L72622	קיא	verb	vomit
2623	L72623	אֱלִיל	subs	god
2624	L72624	קצר	verb	harvest
2625	L72625	לֶקֶט	subs	gleaning
2626	L72626	פֶּרֶט	subs	berries
2627	L72627	פְּעֻלָּה	subs	work
2628	L72628	מִכְשֹׁול	subs	stumbling block
2629	L72629	עָוֶל	subs	injustice
2630	L72630	צֶדֶק	subs	justice
2631	L72631	רָכִיל	subs	slanderer
2632	L72632	נטר	verb	be angry
2633	L72633	כִּלְאַיִם	subs	doubleness
2634	L72634	שַׁעַטְנֵז	subs	cloth
2635	L72635	חרף	verb	spend autumn
2636	L72636	חֻפְשָׁה	subs	freedom
2637	L72637	בִּקֹּרֶת	subs	punishment
2638	L72638	חפשׁ	verb	be free
2639	L72639	ערל	verb	leave unharvested
2640	L72640	הִלּוּלִים	subs	exultation
2641	L72641	נקף	verb	go around
2642	L72642	שֶׂרֶט	subs	tattoo
2643	L72643	כְּתֹבֶת	subs	tattooing
2644	L72644	קַעֲקַע	subs	tattoo
2645	L72645	אֹוב	subs	spirit of dead
2646	L72646	יִדְּעֹנִי	subs	soothsayer
2647	L72647	מְשׂוּרָה	subs	mesura
2648	L72648	מֹאזְנַיִם	subs	balances
2649	L72649	רגם	verb	stone
2650	L72650	חֶסֶד	subs	shame
2651	L72651	קרח	verb	make bald
2652	L72652	קָרְחָה	subs	baldness
2653	L72653	שׂרט	verb	tattoo
2654	L72654	שָׂרֶטֶת	subs	tattoo
2655	L72655	בְּתוּלִים	subs	virginity
2656	L72656	מאוּם	subs	blemish
2657	L72657	פִּסֵּחַ	adjv	lame
2658	L72658	חרם	verb	mutilate
2659	L72659	שׂרע	verb	deform
2660	L72660	שֶׁבֶר	subs	breaking
2661	L72661	גִּבֵּן	adjv	hunched
2662	L72662	תְּבַלֻּל	subs	spot
2663	L72663	גָּרָב	subs	mange
2664	L72664	יַלֶּפֶת	subs	ringworm
2665	L72665	מָרֹוחַ	adjv	crushed
2666	L72666	אֶשֶׁךְ	subs	testicle
2667	L72667	עַוֶּרֶת	subs	blindness
2668	L72668	שָׁבוּר	subs	fracture
2669	L72669	חָרוּץ	adjv	cut
2670	L72670	יַבֶּלֶת	subs	wart
2671	L72671	קלט	verb	stunt
2672	L72672	מעך	verb	squeeze
2673	L72673	כתת	verb	crush
2674	L72674	נתק	verb	pull off
2675	L72675	מָשְׁחָת	subs	corruption
2676	L72676	עֹמֶר	subs	cut grain
2677	L72677	קָלִי	subs	parched grain
2678	L72678	תְּרוּעָה	subs	shouting
2679	L72679	עֲצֶרֶת	subs	assembly
2680	L72680	הָדָר	subs	ornament
2681	L72681	כִּפָּה	subs	shoot
2682	L72682	עָנָף	subs	branches
2683	L72683	עָבֹות	adjv	branchy
2684	L72684	עֲרָבָה	subs	poplar
2685	L72685	מַעֲרֶכֶת	subs	row
2686	L72686	יִשְׂרְאֵלִי	adjv	Israelite
2687	L72687	שְׁלֹמִית	nmpr	Shelomith
2688	L72688	דִּבְרִי	nmpr	Dibri
2689	L72689	פרשׁ	verb	explain
2690	L72690	זמר	verb	prune
2691	L72691	סָפִיחַ	subs	growth
2692	L72692	בצר	verb	gather grapes
2693	L72693	דְּרֹור	subs	release
2694	L72694	מִמְכָּר	subs	what is sold
2695	L72695	יָשָׁן	adjv	old
2696	L72696	תְּשִׁיעִי	adjv	ninth
2697	L72697	צְמִתֻת	subs	forfeiture
2698	L72698	גְּאֻלָּה	subs	right of buying back
2699	L72699	מוך	verb	grow poor
2700	L72700	מִגְרָשׁ	subs	pasture
2701	L72701	מוט	verb	totter
2702	L72702	תַּרְבִּית	subs	interest
2703	L72703	מַרְבִּית	subs	great number
2704	L72704	מִמְכֶּרֶת	subs	sale
2705	L72705	עֵקֶר	subs	offspring
2706	L72706	מַשְׂכִּית	subs	figure
2707	L72707	יְבוּל	subs	produce
2708	L72708	דַּיִשׁ	subs	threshing
2709	L72709	בָּצִיר	subs	vintage
2710	L72710	געל	verb	abhor
2711	L72711	מֹוטָה	subs	yoke-bar
2712	L72712	קֹומְמִיּוּת	subs	uprightness
2713	L72713	מאס	verb	retract
2714	L72714	בֶּהָלָה	subs	terror
2715	L72715	שַׁחֶפֶת	subs	consumption
2716	L72716	קַדַּחַת	subs	inflammation
2717	L72717	דוב	verb	pine away
2718	L72718	רִיק	subs	emptiness
2719	L72719	יסר	verb	admonish
2720	L72720	נְחוּשָׁה	subs	bronze
2721	L72721	קְרִי	subs	opposition
2722	L72722	מַכָּה	subs	blow
2723	L72723	שׁמם	verb	be desolate
2724	L72724	נָקָם	subs	vengeance
2725	L72725	בָּמָה	subs	high place
2726	L72726	חַמָּן	subs	incense-stand
2727	L72727	גִּלּוּלִים	subs	idols
2728	L72728	חָרְבָּה	subs	ruin
2729	L72729	רצה	verb	pay off
2730	L72730	מֹרֶךְ	subs	timidity
2731	L72731	נדף	verb	scatter
2732	L72732	מְנוּסָה	subs	flight
2733	L72733	כשׁל	verb	stumble
2734	L72734	תְּקוּמָה	subs	power to stand
2735	L72735	מקק	verb	putrefy
2736	L72736	כנע	verb	be humble
2737	L72737	מור	verb	exchange
2738	L72738	תְּמוּרָה	subs	exchange
2739	L72739	חֵרֶם	subs	ban
2740	L72740	בכר	verb	be first-born
2741	L72741	אֱלִיצוּר	nmpr	Elizur
2742	L72742	שְׁדֵיאוּר	nmpr	Shedeur
2743	L72743	שְׁלֻמִיאֵל	nmpr	Shelumiel
2744	L72744	צוּרִישַׁדַּי	nmpr	Zurishaddai
2745	L72745	נְתַנְאֵל	nmpr	Nethanel
2746	L72746	צוּעָר	nmpr	Zuar
2747	L72747	אֱלִיאָב	nmpr	Eliab
2748	L72748	חֵלֹן	nmpr	Helon
2749	L72749	אֱלִישָׁמָע	nmpr	Elishama
2750	L72750	עַמִּיהוּד	nmpr	Ammihud
2751	L72751	גַּמְלִיאֵל	nmpr	Gamaliel
2752	L72752	פְּדָהצוּר	nmpr	Pedahzur
2753	L72753	אֲבִידָן	nmpr	Abidan
2754	L72754	גִּדְעֹנִי	nmpr	Gideoni
2755	L72755	אֲחִיעֶזֶר	nmpr	Ahiezer
2756	L72756	עַמִּישַׁדָּי	nmpr	Ammishaddai
2757	L72757	פַּגְעִיאֵל	nmpr	Pagiel
2758	L72758	עָכְרָן	nmpr	Ocran
2759	L72759	אֶלְיָסָף	nmpr	Eliasaph
