H1	subs	אָב	ʼâb	awb	father
H2	subs	אַב	ʼab	ab	father
H3	subs	אֵב	ʼêb	abe	freshness
H4	subs	אֵב	ʼêb	abe	fruit
H5	nmpr	אֲבַגְתָא	ʼĂbagthâʼ	ab-ag-thaw'	Abagtha
H6	verb	אָבַד	ʼâbad	aw-bad'	perish
H7	verb	אֲבַד	ʼăbad	ab-ad'	perish
H8	subs	אֹבֵד	ʼôbêd	o-bade'	destruction
H9	subs	אֲבֵדָה	ʼăbêdâh	ab-ay-daw'	a lost thing
H10	subs	אֲבַדֹּה	ʼăbaddôh	ab-ad-do'	Destruction
H11	nmpr	אֲבַדֹּון	ʼăbaddôwn	ab-ad-done'	Destruction
H12	subs	אַבְדָן	ʼabdân	ab-dawn'	destruction
H13	subs	אׇבְדַן	ʼobdan	ob-dawn'	destruction
H14	verb	אָבָה	ʼâbâh	aw-baw'	be willing
H15	subs	אָבֶה	ʼâbeh	aw-beh'	entreat
H16	subs	אֵבֶה	ʼêbeh	ay-beh'	reed
H17	intj	אֲבֹוי	ʼăbôwy	ab-o'ee	Oh!
H18	subs	אֵבוּס	ʼêbûwç	ay-booce'	crib
H19	subs	אִבְחָה	ʼibchâh	ib-khaw'	slaughter
H20	subs	אֲבַטִּיחַ	ʼăbaṭṭîyach	ab-at-tee'-akh	water-melons
H21	nmpr	אֲבִי	ʼĂbîy	ab-ee'	Abi
H22	nmpr	אֲבִיאֵל	ʼĂbîyʼêl	ab-ee-ale'	Abiel
H23	nmpr	אֲבִיאָסָף	ʼĂbîyʼâçâph	ab-ee-aw-sawf'	Abiasaph
H24	subs	אָבִיב	ʼâbîyb	aw-beeb'	green
H25	nmpr	אֲבִי גִבְעֹון	ʼĂbîy Gibʻôwn	ab-ee' ghib-one'	father of Gibeon
H26	nmpr	אֲבִיגַיִל	ʼĂbîygayil	ab-ee-gah'-yil	Abigal
H27	nmpr	אֲבִידָן	ʼĂbîydân	ab-ee-dawn'	Abidan
H28	nmpr	אֲבִידָע	ʼĂbîydâʻ	ab-ee-daw'	Abida
H29	nmpr	אֲבִיָּה	ʼĂbîyâh	ab-ee-yaw'	Abiah
H30	nmpr	אֲבִיהוּא	ʼĂbîyhûwʼ	ab-ee-hoo'	Abihu
H31	nmpr	אֲבִיהוּד	ʼĂbîyhûwd	ab-ee-hood'	Abihud
H32	nmpr	אֲבִיהַיִל	ʼĂbîyhayil	ab-ee-hah'-yil	Abihail
H33	nmpr	אֲבִי הָעֶזְרִי	ʼĂbîy hâ-ʻEzrîy	ab-ee'-haw-ez-ree'	Abiezrite
H34	adjv	אֶבְיֹון	ʼebyôwn	eb-yone'	in want
H35	subs	אֲבִיֹּונָה	ʼăbîyôwnâh	ab-ee-yo-naw'	caper-berry
H36	nmpr	אֲבִיטוּב	ʼĂbîyṭûwb	ab-ee-toob'	Abitub
H37	nmpr	אֲבִיטָל	ʼĂbîyṭâl	ab-ee-tal'	Abital
H38	nmpr	אֲבִיָּם	ʼĂbîyâm	ab-ee-yawm'	Abijam
H39	nmpr	אֲבִימָאֵל	ʼĂbîymâʼêl	ab-ee-maw-ale'	Abimael
H40	nmpr	אֲבִימֶלֶךְ	ʼĂbîymelek	ab-ee-mel'-ek	Abimelech
H41	nmpr	אֲבִינָדָב	ʼĂbîynâdâb	ab-ee-naw-dawb'	Abinadab
H42	nmpr	אֲבִינֹעַם	ʼĂbîynôʻam	ab-ee-no'-am	Abinoam
H43	nmpr	אֶבְיָסָף	ʼEbyâçâph	eb-yaw-sawf'	Ebiasaph
H44	nmpr	אֲבִיעֶזֶר	ʼĂbîyʻezer	ab-ee-ay'-zer	Abiezer
H45	nmpr	אֲבִי־עַלְבֹון	ʼĂbîy-ʻalbôwn	ab-ee-al-bone'	Abialbon
H46	adjv	אָבִיר	ʼâbîyr	aw-beer'	strong
H47	adjv	אַבִּיר	ʼabbîyr	ab-beer'	mighty
H48	nmpr	אֲבִירָם	ʼĂbîyrâm	ab-ee-rawm'	Abiram
H49	nmpr	אֲבִישַׁג	ʼĂbîyshag	ab-ee-shag'	Abishag
H50	nmpr	אֲבִישׁוּעַ	ʼĂbîyshûwaʻ	ab-ee-shoo'-ah	Abishua
H51	nmpr	אֲבִישׁוּר	ʼĂbîyshûwr	ab-ee-shoor'	Abishur
H52	nmpr	אֲבִישַׁי	ʼĂbîyshay	ab-ee-shah'ee	Abishai
H53	nmpr	אֲבִישָׁלֹום	ʼĂbîyshâlôwm	ab-ee-shaw-lome'	Abishalom
H54	nmpr	אֶבְיָתָר	ʼEbyâthâr	ab-yaw-thawr'	Abiathar
H55	verb	אָבַךְ	ʼâbak	aw-bak'	turn
H56	verb	אָבַל	ʼâbal	aw-bal'	mourn
H57	adjv	אָבֵל	ʼâbêl	aw-bale'	mourning
H58	subs	אָבֵל	ʼâbêl	aw-bale'	a meadow
H59	nmpr	אָבֵל	ʼÂbêl	aw-bale'	Abel
H60	subs	אֵבֶל	ʼêbel	ay'-bel	mourning
H61	advb	אֲבָל	ʼăbâl	ab-awl'	nay
H62	nmpr	אָבֵל בֵּית־מֲעַכָה	ʼÂbêl Bêyth-Măʻakâh	aw-bale' bayth ma-akaw'	Abel-beth-maachah
H63	nmpr	אָבֵל הַשִּׁטִּים	ʼÂbêl hash-Shiṭṭîym	aw-bale' hash-shit-teem'	Abelshittim
H64	nmpr	אָבֵל כְּרָמִים	ʼÂbêl Kᵉrâmîym	aw-bale' ker-aw-meem'	plain of the vineyards
H65	nmpr	אָבֵל מְחֹולָה	ʼÂbêl Mᵉchôwlâh	aw-bale' mekh-o-law'	Abel-meholah
H66	nmpr	אַבֵל מַיִם	ʼAbêl Mayim	aw-bale' mah'-yim	Abel-maim
H67	nmpr	אָבֵל מִצְרַיִם	ʼÂbêl Mitsrayim	aw-bale' mits-rah'-yim	Abel-mizraim
H68	subs	אֶבֶן	ʼeben	eh'-ben	stone
H69	subs	אֶבֶן	ʼeben	eh'-ben	stone
H70	subs	אֹבֶן	ʼôben	o' ben	wheel
H71	nmpr	אֲבָנָה	ʼĂbânâh	ab-aw-naw'	Abana
H72	nmpr	אֶבֶן הָעֵזֶר	ʼEben hâ-ʻÊzer	eh'-ben haw-e'-zer	Ebenezer
H73	subs	אַבְנֵט	ʼabnêṭ	ab-nate'	girdle
H74	nmpr	אַבְנֵר	ʼAbnêr	ab-nare'	Abner
H75	verb	אָבַס	ʼâbaç	aw-bas'	feed
H76	subs	אֲבַעְבֻּעָה	ʼăbaʻbuʻâh	ab-ah-boo-aw'	blisters
H77	nmpr	אֶבֶץ	ʼEbets	eh'-bets	Abez
H78	nmpr	אִבְצָן	ʼIbtsân	ib-tsawn'	Ibzan
H79	verb	אָבַק	ʼâbaq	aw-bak'	wrestle
H80	subs	אָבָק	ʼâbâq	aw-bawk'	dust
H81	subs	אֲבָקָה	ʼăbâqâh	ab-aw-kaw'	powders
H82	verb	אָבַר	ʼâbar	aw-bar'	fly
H83	subs	אֵבֶר	ʼêber	ay-ber'	pinions
H84	subs	אֶבְרָה	ʼebrâh	eb-raw'	pinion
H85	nmpr	אַבְרָהָם	ʼAbrâhâm	ab-raw-hawm'	Abraham
H86	intj	אַבְרֵךְ	ʼabrêk	ab-rake'	kneel
H87	nmpr	אַבְרָם	ʼAbrâm	ab-rawm'	Abram
H88	nmpr	אֹבֹת	ʼôbôth	o-both'	Oboth
H89	nmpr	אָגֵא	ʼÂgêʼ	aw-gay'	Agee
H90	nmpr	אֲגַג	ʼĂgag	ag-ag'	Agag
H91	adjv	אֲגָגִי	ʼĂgâgîy	ag-aw-ghee'	Agagite
H92	subs	אֲגֻדָּה	ʼăguddâh	ag-ood-daw'	band
H93	subs	אֱגֹוז	ʼĕgôwz	eg-oze'	nuts
H94	nmpr	אָגוּר	ʼÂgûwr	aw-goor'	Agur
H95	subs	אֲגֹורָה	ʼăgôwrâh	ag-o-raw'	payment
H96	subs	אֶגֶל	ʼegel	eh'-ghel	drop
H97	nmpr	אֶגְלַיִם	ʼEglayim	eg-lah'-yim	Eglaim
H98	subs	אֲגַם	ʼăgam	ag-am'	troubled pool
H99	adjv	אָגֵם	ʼâgêm	aw-game'	sad
H100	subs	אַגְמֹון	ʼagmôwn	ag-mone'	rush
H101	subs	אַגָּן	ʼaggân	ag-gawn'	bowl
H102	subs	אַגָּף	ʼaggâph	ag-gawf'	band
H103	verb	אָגַר	ʼâgar	aw-gar'	gather
H104	subs	אִגְּרָא	ʼiggᵉrâʼ	ig-er-aw'	letter-missive
H105	subs	אֲגַרְטָל	ʼăgarṭâl	ag-ar-tawl'	basin
H106	subs	אֶגְרֹף	ʼegrôph	eg-rofe'	fist
H107	subs	אִגֶּרֶת	ʼiggereth	ig-eh'-reth	letter
H108	subs	אֵד	ʼêd	ade	mist
H109	verb	אָדַב	ʼâdab	aw-dab'	grieve
H110	nmpr	אַדְבְּאֵל	ʼAdbᵉʼêl	ad-beh-ale'	Adbeel
H111	nmpr	אֲדַד	ʼĂdad	ad-ad'	Hadad
H112	nmpr	אִדֹּו	ʼIddôw	id-do	Iddo
H113	subs	אָדֹון	ʼâdôwn	aw-done'	lord
H114	adjv	אַדֹּון	ʼAddôwn	ad-done'	Addon
H115	nmpr	אֲדֹורַיִם	ʼĂdôwrayim	ad-o-rah'-yim	Adoraim
H116	advb	אֱדַיִן	ʼĕdayin	ed-ah'-yin	then
H117	adjv	אַדִּיר	ʼaddîyr	ad-deer'	majestic
H118	nmpr	אֲדַלְיָא	ʼĂdalyâʼ	ad-al-yaw'	Adalia
H119	verb	אָדַם	ʼâdam	aw-dam'	be red
H120	subs	אָדָם	ʼâdâm	aw-dawm'	man
H121	nmpr	אָדָם	ʼÂdâm	aw-dawm'	Adam
H122	adjv	אָדֹם	ʼâdôm	aw-dome'	red｜rosy
H123	nmpr	אֱדֹם	ʼĔdôm	ed-ome'	Edom
H124	subs	אֹדֶם	ʼôdem	o'-dem	carnelian
H125	adjv	אֲדַמְדָּם	ʼădamdâm	ad-am-dawm'	reddish
H126	nmpr	אַדְמָה	ʼAdmâh	ad-maw'	Admah
H127	subs	אֲדָמָה	ʼădâmâh	ad-aw-maw'	ground
H128	nmpr	אֲדָמָה	ʼĂdâmâh	ad-aw-maw'	Adamah
H129	nmpr	אֲדָמִי	ʼĂdâmîy	ad-aw-mee'	Adami
H130	adjv	אֱדֹמִי	ʼĔdômîy	ed-o-mee'	Edomite
H131	nmpr	אֲדֻמִּים	ʼĂdummîym	ad-oom-meem'	Adummim
H132	adjv	אַדְמֹנִי	ʼadmônîy	ad-mo-nee'	red
H133	nmpr	אַדְמָתָא	ʼAdmâthâʼ	ad-maw-thaw'	Admatha
H134	subs	אֶדֶן	ʼeden	eh'-den	base
H135	nmpr	אַדָּן	ʼAddân	ad-dawn'	Addan
H136	subs	אֲדֹנָי	ʼĂdônây	ad-o-noy'	lord
H137	nmpr	אֲדֹנִי־בֶזֶק	ʼĂdônîy-Bezeq	ad-o''-nee-beh'-zek	Adonibezek
H138	nmpr	אֲדֹנִיָּה	ʼĂdônîyâh	ad-o-nee-yaw'	Adonijah
H139	nmpr	אֲדֹנִי־צֶדֶק	ʼĂdônîy-Tsedeq	ad-o''-nee-tseh'-dek	Adonizedec
H140	nmpr	אֲדֹנִיקָם	ʼĂdônîyqâm	ad-o-nee-kawm'	Adonikam
H141	nmpr	אֲדֹנִירָם	ʼĂdônîyrâm	ad-o-nee-rawm'	Adoniram
H142	verb	אָדַר	ʼâdar	aw-dar'	wide
H143	nmpr	אֲדָר	ʼĂdâr	ad-awr'	Adar
H144	nmpr	אֲדָר	ʼĂdâr	ad-awr'	Adar
H145	subs	אֶדֶר	ʼeder	eh'-der	amplitude
H146	nmpr	אַדָּר	ʼAddâr	ad-dawr'	Addar
H147	subs	אִדַּר	ʼiddar	id-dar'	threshing-floor
H148	subs	אֲדַרְגָּזֵר	ʼădargâzêr	ad-ar''-gaw-zare'	counsellor
H149	advb	אַדְרַזְדָּא	ʼadrazdâʼ	ad-raz-daw'	correctly
H150	subs	אֲדַרְכֹּן	ʼădarkôn	ad-ar-kone'	drachma
H151	nmpr	אֲדֹרָם	ʼĂdôrâm	ad-o-rawm'	Adoram
H152	nmpr	אֲדְרַמֶּלֶךְ	ʼĂdrammelek	ad-ram-meh'-lek	Adrammelech
H153	subs	אֶדְרָע	ʼedrâʻ	ed-raw'	force
H154	nmpr	אֶדְרֶעִי	ʼedreʻîy	ed-reh'-ee	Edrei
H155	subs	אַדֶּרֶת	ʼaddereth	ad-deh'-reth	glory
H156	verb	אָדַשׁ	ʼâdash	aw-dash'	tread
H157	verb	אָהַב	ʼâhab	aw-hab'	love
H158	subs	אַהַב	ʼahab	ah'-hab	love
H159	subs	אֹהַב	ʼôhab	o'-hab	amours
H160	subs	אַהֲבָה	ʼahăbâh	a-hab-aw	love
H161	nmpr	אֹהַד	ʼÔhad	o'-had	Ohad
H162	intj	אֲהָהּ	ʼăhâhh	a-haw'	alas!
H163	nmpr	אַהֲוָא	ʼAhăvâʼ	a-hav-aw'	Ahava
H164	nmpr	אֵהוּד	ʼÊhûwd	ay-hood'	Ehud
H165	advb	אֱהִי	ʼĕhîy	e-hee'	where?
H166	verb	אָהַל	ʼâhal	aw-hal'	be clear
H167	verb	אָהַל	ʼâhal	aw-hal'	tent
H168	subs	אֹהֶל	ʼôhel	o'-hel	tent
H169	nmpr	אֹהֶל	ʼÔhel	o'-hel	Ohel
H170	nmpr	אׇהֳלָה	ʼOhŏlâh	o-hol-aw'	Oholah
H171	nmpr	אׇהֳלִיאָב	ʼOhŏlîyʼâb	o''-hol-e-awb'	Oholiab
H172	nmpr	אׇהֳלִיבָה	ʼOhŏlîybâh	o''-hol-ee-baw'	Oholibah
H173	nmpr	אׇהֳלִיבָמָה	ʼOhŏlîybâmâh	o''-hol-ee-baw-maw'	Oholibamah
H174	subs	אֲהָלִים	ʼăhâlîym	a-haw-leem'	aloe
H175	nmpr	אַהֲרֹון	ʼAhărôwn	a-har-one'	Aaron
H176	conj	אֹו	ʼôw	o	desire｜or
H177	nmpr	אוּאֵל	ʼÛwʼêl	oo-ale'	Uel
H178	subs	אֹוב	ʼôwb	obe	skin-bottle
H179	nmpr	אֹובִיל	ʼôwbîyl	o-beel'	Obil
H180	subs	אוּבָל	ʼûwbâl	oo-bawl'	stream
H181	subs	אוּד	ʼûwd	ood	brand
H182	subs	אֹודֹות	ʼôwdôwth	o-doth'	cause
H183	verb	אָוָה	ʼâvâh	aw-vaw'	incline
H184	verb	אָוָה	ʼâvâh	aw-vaw'	sign
H185	subs	אַוָּה	ʼavvâh	av-vaw'	desire
H186	nmpr	אוּזַי	ʼÛwzay	oo-zah'-ee	Uzai
H187	nmpr	אוּזָל	ʼÛwzâl	oo-zawl'	Uzal
H188	intj	אֹוי	ʼôwy	o'-ee	woe!
H189	nmpr	אֱוִי	ʼĔvîy	ev-ee'	Evi
H190	intj	אֹויָה	ʼôwyâh	o-yaw'	woe!
H191	adjv	אֱוִיל	ʼĕvîyl	ev-eel'	foolish
H192	nmpr	אֱוִיל מְרֹדַךְ	ʼĔvîyl Mᵉrôdak	ev-eel' mer-o-dak'	Evil-merodach
H193	subs	אוּל	ʼûwl	ool	body｜leading man
H194	advb	אוּלַי	ʼûwlay	oo-lah'ee	if not
H195	nmpr	אוּלַי	ʼÛwlay	oo-lah'ee	Ulai
H196	adjv	אֱוִלִי	ʼĕvilîy	ev-ee-lee'	silly
H197	subs	אוּלָם	ʼûwlâm	oo-lawm'	porch
H198	nmpr	אוּלָם	ʼÛwlâm	oo-lawm'	Ulam
H199	advb	אוּלָם	ʼûwlâm	oo-lawm'	but
H200	subs	אִוֶּלֶת	ʼivveleth	iv-veh'-leth	folly
H201	nmpr	אֹומָר	ʼÔwmâr	o-mawr'	Omar
H202	subs	אֹון	ʼôwn	one	vigour
H203	nmpr	אֹון	ʼÔwn	one	On
H204	nmpr	אֹון	ʼÔwn	one	On
H205	subs	אָוֶן	ʼâven	aw-ven'	trouble
H206	nmpr	אָוֶן	ʼÂven	aw'-ven	Aven
H207	nmpr	אֹונֹו	ʼÔwnôw	o-no'	Ono
H208	nmpr	אֹונָם	ʼÔwnâm	o-nawm'	Onam
H209	nmpr	אֹונָן	ʼÔwnân	o-nawn'	Onan
H210	nmpr	אוּפָז	ʼÛwphâz	oo-fawz'	Uphaz
H211	nmpr	אֹופִיר	ʼÔwphîyr	o-feer'	Ophir
H212	subs	אֹופָן	ʼôwphân	o-fawn'	wheel
H213	verb	אוּץ	ʼûwts	oots	press
H214	subs	אֹוצָר	ʼôwtsâr	o-tsaw'	treasure
H215	verb	אֹור	ʼôwr	ore	be light
H216	subs	אֹור	ʼôwr	ore	light
H217	subs	אוּר	ʼûwr	ore	flame｜region of light
H218	nmpr	אוּר	ʼÛwr	oor	Ur
H219	subs	אֹורָה	ʼôwrâh	o-raw'	herb｜light
H220	subs	אֲוֵרָה	ʼăvêrâh	av-ay-raw'	manger
H221	nmpr	אוּרִי	ʼÛwrîy	oo-ree'	Uri
H222	nmpr	אוּרִיאֵל	ʼÛwrîyʼêl	oo-ree-ale'	Uriel
H223	nmpr	אוּרִיָּה	ʼÛwrîyâh	oo-ree-yaw'	Uriah｜Urijah
H224	subs	אוּרִים	ʼÛwrîym	oo-reem'	Urim
H225	verb	אוּת	ʼûwth	ooth	consent
H226	subs	אֹות	ʼôwth	oth	sign
H227	advb	אָז	ʼâz	awz	at that time｜from that time
H228	verb	אֲזָא	ʼăzâʼ	az-zaw'	make hot
H229	nmpr	אֶזְבַּי	ʼEzbay	ez-bah'ee	Ezbai
H230	verb	אֲזָד	ʼăzâd	az-zawd'	sure
H231	subs	אֵזֹוב	ʼêzôwb	ay-zobe'	hyssop
H232	subs	אֵזֹור	ʼêzôwr	ay-zore'	waistcloth
H233	advb	אֲזַי	ʼăzay	az-ah'ee	then
H234	subs	אַזְכָּרָה	ʼazkârâh	az-kaw-raw'	memorial-offering
H235	verb	אָזַל	ʼâzal	aw-zal'	go
H236	verb	אֲזַל	ʼăzal	az-al'	go
H237	nmpr	אֶזֶל	ʼezel	eh'-zel	Ezel
H238	verb	אָזַן	ʼâzan	aw-zan'	give ear
H239	verb	אָזַן	ʼâzan	aw-zan'	weigh
H240	subs	אָזֵן	ʼâzên	aw-zane'	implements
H241	subs	אֹזֶן	ʼôzen	o'-zen	ear
H242	nmpr	אֻזֵּן שֶׁאֱרָה	ʼUzzên Sheʼĕrâh	ooz-zane' sheh-er-aw'	Uzzen-sherah
H243	nmpr	אַזְנֹות תָּבֹור	ʼAznôwth Tâbôwr	az-noth' taw-bore'	Aznoth-tabor
H244	nmpr	אׇזְנִי	ʼOznîy	oz-nee'	Ozni
H245	nmpr	אֲזַנְיָה	ʼĂzanyâh	az-an-yaw'	Azaniah
H246	subs	אֲזִקִּים	ʼăziqqîym	az-ik-keem'	manacle
H247	verb	אָזַר	ʼâzar	aw-zar'	gird
H248	subs	אֶזְרֹועַ	ʼezrôwaʻ	ez-ro'-a	arm
H249	subs	אֶזְרָח	ʼezrâch	ez-rawkh'	a native
H250	adjv	אֶזְרָחִי	ʼEzrâchîy	ez-raw-khee'	Ezrachite
H251	subs	אָח	ʼâch	awkh	brother
H252	subs	אַח	ʼach	akh	brother
H253	intj	אָח	ʼâch	awkh	ah!
H254	subs	אָח	ʼâch	awkh	fire-pot
H255	subs	אֹחַ	ʼôach	o'-akh	jackal
H256	nmpr	אַחְאָב	ʼAchʼâb	akh-awb'	Ahab
H257	nmpr	אַחְבָן	ʼAchbân	akh-bawn'	Ahban
H258	verb	אָחַד	ʼâchad	aw-khad'	be sharp
H259	adjv	אֶחָד	ʼechâd	ekh-awd'	one
H260	subs	אָחוּ	ʼâchûw	aw'-khoo	reeds
H261	nmpr	אֵחוּד	ʼÊchûwd	ay-khood'	Ehud
H262	subs	אַחְוָה	ʼachvâh	akh-vaw'	declaration
H263	subs	אַחֲוָה	ʼachăvâh	akh-av-aw'	a declaring
H264	subs	אַחֲוָה	ʼachăvâh	akh-av-aw'	brotherhood
H265	nmpr	אֲחֹוחַ	ʼĂchôwach	akh-o'-akh	Ahoah
H266	adjv	אֲחֹוחִי	ʼĂchôwchîy	akh-o-khee'	Achochite
H267	nmpr	אֲחוּמַי	ʼĂchûwmay	akh-oo-mah'-ee	Ahumai
H268	subs	אָחֹור	ʼâchôwr	aw-khore'	the hinder side
H269	subs	אָחֹות	ʼâchôwth	aw-khoth'	sister
H270	verb	אָחַז	ʼâchaz	aw-khaz'	grasp
H271	nmpr	אָחָז	ʼÂchâz	aw-khawz'	Ahaz
H272	subs	אֲחֻזָּה	ʼăchuzzâh	akh-ooz-zaw'	possession
H273	nmpr	אַחְזַי	ʼAchzay	akh-zah'ee	Ahasai
H274	nmpr	אֲחַזְיָה	ʼĂchazyâh	akh-az-yaw'	Ahaziah
H275	nmpr	אֲחֻזָּם	ʼĂchuzzâm	akh-ooz-zawm'	Ahuzam
H276	nmpr	אֲחֻזַּת	ʼĂchuzzath	akh-ooz-zath'	Ahuzzath
H277	nmpr	אֲחִי	ʼĂchîy	akh-ee'	Ahi
H278	nmpr	אֵחִי	ʼÊchîy	ay-khee'	Ehi
H279	nmpr	אֲחִיאָם	ʼĂchîyʼâm	akh-ee-awm'	Ahiam
H280	subs	אֲחִידָה	ʼăchîydâh	akh-ee-daw'	riddle
H281	nmpr	אֲחִיָּה	ʼĂchîyâh	akh-ee-yaw	Ahiah
H282	nmpr	אֲחִיהוּד	ʼĂchîyhûwd	akh-ee-hood'	Ahihud
H283	nmpr	אַחְיֹו	ʼAchyôw	akh-yo'	Ahio
H284	nmpr	אֲחִיחֻד	ʼĂchîychud	akh-ee-khood'	Ahihud
H285	nmpr	אֲחִיטוּב	ʼĂchîyṭûwb	akh-ee-toob'	Ahitub
H286	nmpr	אֲחִילוּד	ʼĂchîylûwd	akh-ee-lood'	Ahilud
H287	nmpr	אֲחִימֹות	ʼĂchîymôwth	akh-ee-moth'	Ahimoth
H288	nmpr	אֲחִימֶלֶךְ	ʼĂchîymelek	akh-ee-meh'-lek	Ahimelech
H289	nmpr	אֲחִימַן	ʼĂchîyman	akh-ee-man'	Ahiman
H290	nmpr	אֲחִימַעַץ	ʼĂchîymaʻats	akh-ee-mah'-ats	Ahimaaz
H291	nmpr	אַחְיָן	ʼAchyân	akh-yawn'	Ahian
H292	nmpr	אֲחִינָדָב	ʼĂchîynâdâb	akh-ee-naw-dawb'	Ahinadab
H293	nmpr	אֲחִינֹעַם	ʼĂchîynôʻam	akh-ee-no'-am	Ahinoam
H294	nmpr	אֲחִיסָמָךְ	ʼĂchîyçâmâk	akh-ee-saw-mawk'	Ahisamach
H295	nmpr	אֲחִיעֶזֶר	ʼĂchîyʻezer	akh-ee-eh'-zer	Ahiezer
H296	nmpr	אֲחִיקָם	ʼĂchîyqâm	akh-ee-kawm'	Ahikam
H297	nmpr	אֲחִירָם	ʼĂchîyrâm	akh-ee-rawm'	Ahiram
H298	adjv	אֲחִירָמִי	ʼĂchîyrâmîy	akh-ee-raw-mee'	Achiramite
H299	nmpr	אֲחִירַע	ʼĂchîyraʻ	akh-ee-rah'	Ahira
H300	nmpr	אֲחִישַׁחַר	ʼĂchîyshachar	akh-ee-shakh'-ar	Ahishar
H301	nmpr	אֲחִישָׁר	ʼĂchîyshâr	akh-ee-shawr'	Ahishar
H302	nmpr	אֲחִיתֹפֶל	ʼĂchîythôphel	akh-ee-tho'-fel	Ahithophel
H303	nmpr	אַחְלָב	ʼAchlâb	akh-lawb'	Ahlab
H304	nmpr	אַחְלַי	ʼAchlay	akh-lah'ee	Ahlai
H305	intj	אַחֲלַי	ʼachălay	akh-al-ah'ee	ah that!
H306	subs	אַחְלָמָה	ʼachlâmâh	akh-law'-maw	amethyst
H307	nmpr	אַחְמְתָא	ʼAchmᵉthâʼ	akh-me-thaw'	Achmetha
H308	nmpr	אֲחַסְבַּי	ʼĂchaçbay	akh-as-bah'ee	Ahasbai
H309	verb	אָחַר	ʼâchar	aw-khar'	to remain behind
H310	advb	אַחַר	ʼachar	akh-ar'	backwards｜the hinder
H311	advb	אַחַר	ʼachar	akh-ar'	after
H312	adjv	אַחֵר	ʼachêr	akh-air'	another
H313	nmpr	אַחֵר	ʼAchêr	akh-air'	Aher
H314	adjv	אַחֲרֹון	ʼachărôwn	akh-ar-one'	coming after
H315	nmpr	אַחְרַח	ʼAchrach	akh-rakh'	Aharah
H316	nmpr	אֲחַרְחֵל	ʼĂcharchêl	akh-ar-kale'	Aharhel
H317	adjv	אׇחֳרִי	ʼochŏrîy	okh-or-ee'	another
H318	advb	אׇחֳרֵין	ʼochŏrêyn	okh-or-ane'	and unto the last
H319	subs	אַחֲרִית	ʼachărîyth	akh-ar-eeth'	after-part
H320	subs	אַחֲרִית	ʼachărîyth	akh-ar-eeth'	end
H321	adjv	אׇחֳרָן	ʼochŏrân	okh-or-awn'	another
H322	advb	אֲחֹרַנִּית	ʼăchôrannîyth	akh-o-ran-neeth'	backwards
H323	subs	אֲחַשְׁדַּרְפַּן	ʼăchashdarpan	akh-ash-dar-pan'	satraps
H324	subs	אֲחַשְׁדַּרְפַּן	ʼăchashdarpan	akh-ash-dar-pan'	satraps
H325	nmpr	אֲחַשְׁוֵרֹושׁ	ʼĂchashvêrôwsh	akh-ash-vay-rosh'	Ahasuerus
H326	nmpr	אֲחַשְׁתָּרִי	ʼăchashtârîy	akh-ash-taw-ree'	Haakashtari
H327	adjv	אֲחַשְׁתָּרָן	ʼăchashtârân	akh-ash-taw-rawn'	royal
H328	advb	אַט	ʼaṭ	at	gently｜mutterer
H329	subs	אָטָד	ʼâṭâd	aw-tawd'	bramble
H330	subs	אֵטוּן	ʼêṭûwn	ay-toon'	thread
H331	verb	אָטַם	ʼâṭam	aw-tam'	shut
H332	verb	אָטַר	ʼâṭar	aw-tar'	shut up
H333	nmpr	אָטֵר	ʼÂṭêr	aw-tare'	Ater
H334	adjv	אִטֵּר	ʼiṭṭêr	it-tare'	shut up
H335	advb	אַי	ʼay	ah'ee	where?
H336	advb	אִי	ʼîy	ee	not
H337	intj	אִי	ʼîy	ee	alas!
H338	subs	אִי	ʼîy	ee	jackal
H339	subs	אִי	ʼîy	ee	coast
H340	verb	אָיַב	ʼâyab	aw-yab'	be hostile to
H341	subs	אֹיֵב	ʼôyêb	o-yabe'	be hostile to
H342	subs	אֵיבָה	ʼêybâh	ay-baw'	enmity
H343	subs	אֵיד	ʼêyd	ade	distress
H344	subs	אַיָּה	ʼayâh	ah-yaw'	hawk
H345	nmpr	אַיָּה	ʼAyâh	ah-yaw'	Aiah
H346	advb	אַיֵּה	ʼayêh	ah-yay'	where?
H347	nmpr	אִיֹּוב	ʼÎyôwb	ee-yobe'	Job
H348	nmpr	אִיזֶבֶל	ʼÎyzebel	ee-zeh'-bel	Jezebel
H349	intj	אֵיךְ	ʼêyk	ake	how?｜How?
H350	nmpr	אִי־כָבֹוד	ʼÎy-kâbôwd	ee-kaw-bode'	I-chabod
H351	intj	אֵיכֹה	ʼêykôh	ay-ko	where
H352	subs	אַיִל	ʼayil	ah'-yil	leader｜projecting pillar｜ram｜terebinth
H353	subs	אֱיָל	ʼĕyâl	eh-yawl'	help
H354	subs	אַיָּל	ʼayâl	ah-yawl'	hart
H355	subs	אַיָּלָה	ʼayâlâh	ah-yaw-law'	hind
H356	nmpr	אֵילֹון	ʼÊylôwn	ay-lone'	Elon
H357	nmpr	אַיָּלֹון	ʼAyâlôwn	ah-yaw-lone'	Aijalon
H358	nmpr	אֵילֹון בֵּית חָנָן	ʼÊylôwn Bêyth Chânân	ay-lone' bayth-chawnawn'	Elon-bethhanan
H359	nmpr	אֵילֹות	ʼÊylôwth	ay-loth'	Elath
