＊L70001(prep｜in) ｜ H9001(prep｜in) H2004(prps｜they)－deleted only, revise later
L70015(subs｜face) ｜ H6440(subs｜face) H3942(prep｜anterior)
＊L70019(subs｜water) ｜ H4325(subs｜waters) H7890(subs｜urine)
L70022(verb｜see) ｜ H7200(verb｜see) H7202(adjv｜seeing) H3070(nmpr｜see)
＊L70027(verb｜call) ｜ H7121(verb｜call) H5875(nmpr｜En-hakhore)
L70046(subs｜collection) ｜ H4723(subs｜collection｜hope｜Kue) H6961(subs｜cord)
＊L70064(adjv｜great) ｜ H1419(adjv｜aloud｜great) H1632(adjv｜harsh)
L70113(nmpr｜YHWH) ｜ H3068(nmpr｜Jehovah) H3069(nmpr｜God)
L70116(subs｜beginning) ｜ H2962(prep｜not yet) H2958(conj｜not yet)
L70135(verb｜put) ｜ H7760(verb｜put｜token of unluckiness) H3455(verb｜place)
L70136(advb｜there) ｜ H8033(advb｜there) H3074(nmpr｜there)
L70144(subs｜four) ｜ H702(adjv｜four) H706(advb｜four) H705(adjv｜forty)
L70149(verb｜turn) ｜ H5437(verb｜turn about) H4142(verb｜turn about) H4141(subs｜encompassing)
L70159(verb｜walk) ｜ H1980(verb｜go) H3212(verb｜go)
L70164(verb｜settle) ｜ H5117(verb｜rest) H3240(verb｜rest)
＊L70168(verb｜die) ｜ H4191(verb｜die) H4192(subs｜‘To die for the son’)
L70169(subs｜linen, part, stave) ｜ H905(subs｜separation) H906(subs｜white linen)
L70187(verb｜leave) ｜ H5800(verb｜leave｜restore) H5805(subs｜forsakenness)
＊L70188(subs｜father) ｜ H1(subs｜father) H15(subs｜entreat｜Job 34:36 ONLY)
L70201(subs｜desire) ｜ H8378(subs｜desire) H8379(subs｜boundary)
L70227(verb｜put) ｜ H7896(verb｜put) H8371(verb｜set)
L70230(subs｜heel) ｜ H6119(subs｜heel) H6120(adjv｜overreacher)
L70251(subs｜hand) ｜ H3027(subs｜hand) H3197(subs｜a hand)
L70252(verb｜be alive) ｜ H2421(verb｜live) H2425(verb｜live)
L70255(verb｜dwell) ｜ H7931(verb｜settle down) H7933(subs｜dwelling)
L70268(verb｜pasture) ｜ H7462(verb｜associate with｜be a special friend｜binding-house of the shepherds｜pasture) H7473(verb｜pasture)
L70275(verb｜be hot) ｜ H2734(verb｜burn) H8474(verb｜burn)
L70278(verb｜be good) ｜ H3190(verb｜be good) H2895(verb｜pleasing)
L70283(verb｜arise) ｜ H6965(verb｜arise｜Leb Qamay) H8618(verb｜opponent)
L70288(subs｜mouth) ｜ H6310(subs｜mouth) H6366(subs｜mouth)
L70293(verb｜lift) ｜ H5375(verb｜lift) H5379(verb｜lift) H7721(verb｜lift) H4984(conj｜lift)
L70296(subs｜seven) ｜ H7651(subs｜seven) H7657(subs｜seventy) H7659(subs｜seven-fold)
＊L70320(verb｜plough) ｜ H2790(verb｜be silent｜cut in) H2794(subs｜cut in｜Gen 4:22 ONLY)
L70339(subs｜three) ｜ H7969(subs｜a three) H7970(subs｜thirty)
L70342(subs｜eight) ｜ H8083(subs｜eight) H8084(adjv｜an eighty)
L70344(subs｜nine) ｜ H8672(subs｜a nine) H8673(subs｜ninety)
L70345(subs｜five) ｜ H2568(subs｜five) H2572(subs｜fifty)
L70350(subs｜six) ｜ H8337(subs｜six) H8346(subs｜sixty)
＊L70368(adjv｜much) ｜ H7227(adjv｜chief｜much) H2579(nmpr｜Chamath-Rabbah)
L70380(verb｜destroy) ｜ H7843(verb｜go to ruin) H516(subs｜go to ruin)
＊L70386(subs｜house) ｜ H1004(subs｜between｜house) H1006(nmpr｜Bajith)
L70416(subs｜mountain) ｜ H2022(subs｜mountain) H2042(subs｜mountain)
＊L70437(subs｜foot) ｜ H7272(subs｜foot) H7890(subs｜urine)
L70451(verb｜be spacious) ｜ H7304(verb｜be wide) H7306(verb｜smell)
L70479(subs｜shoulder) ｜ H7926(subs｜shoulder) H7929(subs｜shoulder)
L70520(nmpr｜Rehoboth Ir) ｜ H7344(nmpr｜Rehoboth) H5892(subs｜city｜excitement)
L70542(verb｜disperse) ｜ H6327(verb｜be dispersed｜break｜flow｜scatterer) H8600(subs｜your dispersions)
L70586(subs｜brick) ｜ H3840(subs｜brick) H3843(subs｜brick)
L70623(nmpr｜Bethel) ｜ H1008(nmpr｜Beth-el) H416(nmpr｜El-beth-el)
L70655(prps｜we) ｜ H587(prps｜we) H580(prps｜we)
L70657(verb｜go to right) ｜ H3231(verb｜go to) H541(verb｜go to)
L70658(subs｜right-hand side) ｜ H3225(subs｜right hand) H3227(adjv｜right｜right hand)
L70705(verb｜flee) ｜ H5127(verb｜flee) H5211(conj｜flee)
L70712(subs｜lord, baal) ｜ H1167(subs｜owner) H1168(nmpr｜Baal) H1180(subs｜owner)
L70722(verb｜encounter) ｜ H7122(verb｜encounter) H7125(subs｜encounter)
＊L70737(subs｜boy) ｜ H5288(subs｜boy) H5289(subs｜shaking)
L70767(subs｜darkness) ｜ H2824(subs｜darkness) H2825(subs｜darkness)
L70771(subs｜peace) ｜ H7965(subs｜completeness) H3073(nmpr｜completeness)
L70780(subs｜fire) ｜ H784(subs｜fire) H800(subs｜from their fire) H799(subs｜fire)
L70832(verb｜hasten) ｜ H4116(verb｜acquire by paying purchase-price｜hasten) H4118(adjv｜hastening｜quickly)
L70841(verb｜stand) ｜ H5975(verb｜take one’s stand) H5976(verb｜slip)
＊L70860(verb｜turn) ｜ H6437(verb｜turn) H6438(subs｜corner｜2Ch 25:23 ONLY)
L70878(verb｜lie down) ｜ H7901(verb｜lie down) H7693(verb｜violate)
L70882(subs｜shadow) ｜ H6738(subs｜shadow) H6752(subs｜shadow)
＊L70899(subs｜little) ｜ H4705(subs｜a small thing) H4706(nmpr｜Mizar｜Psa 42:6 ONLY)
L70939(verb｜suck) ｜ H3243(verb｜suck) H5134(verb｜suckle)
L70943(nmpr｜Sheba) ｜ H7652(nmpr｜Sheba) H884(nmpr｜Beer-shebah)
L70947(subs｜death) ｜ H4194(subs｜death) H3451(subs｜desolation)
＊L70967(adjv｜remote) ｜ H7350(adjv｜distant) H3128(nmpr｜dove｜Psa 56:1)
L70969(subs｜lamb) ｜ H7716(subs｜one of a flock) H2089(subs｜one of a flock)
L70978(subs｜motive) ｜ H3282(prep｜purpose) H1842(nmpr｜Dan-jaan)
L70980(verb｜be hostile) ｜ H340(verb｜be hostile to) H341(subs｜be hostile to)
L70996(nmpr｜Kiriath Arba) ｜ H7153(nmpr｜Kirjath-arba) H704(nmpr｜Arba)
L71003(nmpr｜Zohar) ｜ H6714(nmpr｜Zohar) H3328(nmpr｜and Zehoar)
＊L71009(subs｜surrounding) ｜ H5439(adjv｜circuit) H4036(nmpr｜Magormissabib｜Jer 20:3 ONLY)
L71023(verb｜pour out) ｜ H6168(verb｜be naked) H4632(nmpr｜Mearah)
L71042(subs｜young woman) ｜ H5959(subs｜young woman) H5961(subs｜young woman)
L71049(verb｜be behind) ｜ H309(verb｜to remain behind) H3186(verb｜to remain behind)
L71081(nmpr｜Hadad) ｜ H2301(nmpr｜Hadad) H2316(nmpr｜Hadar)
L71086(subs｜court) ｜ H2691(subs｜enclosure｜settled abode) H2699(nmpr｜Hazerim)
L71089(adjv｜Aramean) ｜ H761(adjv｜Aramæan) H7421(adjv｜Aramæan)
L71091(verb｜entreat) ｜ H6279(verb｜pray) H6280(verb｜be abundant)
L71092(subs｜straightness) ｜ H5226(adjv｜front) H5227(adjv｜front)
L71113(verb｜despise) ｜ H959(verb｜despise) H960(adjv｜despise) H5240(conj｜despise)
L71117(subs｜instruction) ｜ H8451(subs｜direction) H8452(subs｜direction)
L71144(subs｜bitterness) ｜ H4786(subs｜bitterness of spirit) H4787(subs｜bitterness)
L71151(adjv｜smooth) ｜ H2509(adjv｜smooth) H2511(subs｜smooth) H2510(nmpr｜Halak) H2514(subs｜smoothness)
L71152(verb｜grope) ｜ H4959(verb｜feel) H3237(verb｜touch)
L71170(adjv｜bitter) ｜ H4751(adjv｜bitter) H4755(nmpr｜Mara)
L71182(verb｜forget) ｜ H7911(verb｜forget) H7913(adjv｜forgetting)
L71187(subs｜head-place) ｜ H4761(advb｜place at the head) H4763(advb｜place at the head) H7226(subs｜place at the head)
L71191(subs｜sleep) ｜ H8142(subs｜sleep) H8153(subs｜sleep)
L71289(subs｜destruction) ｜ H1097(advb｜wearing out) H1099(subs｜nothingness)
L71290(nmpr｜Gilead) ｜ H1568(nmpr｜Gilead) H7433(nmpr｜Ramoth-gilead)
L71321(verb｜look out) ｜ H6822(verb｜look out) H6839(nmpr｜Zophim) H7436(nmpr｜Ramathaimzophim)
＊L71341(nmpr｜Israel) ｜ H3478(nmpr｜Israel) H415(nmpr｜Elelohe-israel)
L71370(verb｜[uncertain]) ｜ H225(verb｜consent) H853(prep｜mark of the accusative)
L71377(subs｜power) ｜ H2428(subs｜strength) H381(subs｜a valiant man)
L71384(verb｜fornicate) ｜ H2181(verb｜commit fornication) H2185(subs｜commit fornication)
L71410(nmpr｜Jeush) ｜ H3266(nmpr｜Jehush) H3274(nmpr｜Jeush)
L71484(subs｜cistern) ｜ H953(subs｜cistern｜pit) H877(subs｜cistern)
L71502(verb｜refuse) ｜ H3985(verb｜refuse) H3986(adjv｜refusing) H3987(adjv｜refractory)
L71507(subs｜official) ｜ H5631(subs｜eunuch) H7249(nmpr｜Rab-saris)
L71528(adjv｜temple prostitute) ｜ H6945(subs｜temple-prostitute) H6948(subs｜temple-prostitute)
L71561(adjv｜fat) ｜ H1277(adjv｜fat) H1274(adjv｜fat)
L71581(verb｜understand) ｜ H995(verb｜discern) H4000(subs｜discern)
L71583(verb｜array) ｜ H2571(adjv｜in battle array) H2567(verb｜and he shall fifth)
L71588(subs｜seat) ｜ H3678(subs｜seat) H3676(subs｜seat)
L71610(verb｜slander) ｜ H7270(verb｜foot it) H8637(verb｜foot it)
L71616(verb｜boast) ｜ H3887(verb｜scorn) H3945(verb｜scorn)
L71624(subs｜strength) ｜ H2173(subs｜choice products) H2176(subs｜melody)
L71639(subs｜youth) ｜ H6812(subs｜youth) H4704(subs｜little)
L71647(verb｜disturb) ｜ H926(verb｜tremble) H1089(verb｜trouble)
L71706(nmpr｜Jezer) ｜ H3337(nmpr｜Jezer) H3340(adjv｜Jezerites)
L71719(subs｜portion) ｜ H2706(subs｜something prescribed) H2711(subs｜something prescribed)
L71780(adjv｜fat) ｜ H8080(verb｜grow fat) H8082(adjv｜fat)
L71787(subs｜wall) ｜ H7792(subs｜wall) H7790(subs｜foe)
L71791(adjv｜ever-flowing) ｜ H386(adjv｜perennial) H388(nmpr｜Ethanim)
L71830(verb｜hide) ｜ H6845(verb｜hide) H6840(subs｜treasure)
L71926(subs｜secrecy) ｜ H3909(subs｜secrecy) H3814(subs｜secrecy)
L71931(subs｜homer) ｜ H2563(subs｜cement｜heap｜homer) H2565(subs｜heap)
L71963(verb｜perish) ｜ H6(verb｜perish) H8(subs｜destruction)
L71965(subs｜vigorous man) ｜ H1397(subs｜man) H1399(subs｜man)
L72010(adjv｜hired) ｜ H7916(adjv｜hired) H7917(adjv｜hired)
L72041(subs｜depth) ｜ H4688(subs｜depth) H4699(subs｜the basin)
L72075(verb｜be sweet) ｜ H4985(verb｜become sweet) H4988(verb｜become sweet)
L72079(subs｜date-palm) ｜ H8558(subs｜palm-tree) H5899(nmpr｜the city of palmtrees)
L72093(verb｜measure) ｜ H4058(verb｜measure) H4059(verb｜measure) H4128(verb｜shake)
L72106(subs｜reminder) ｜ H5715(subs｜testimony) H7802(subs｜Shushan-eduth)
L72115(nmpr｜Hur) ｜ H2354(nmpr｜Hur) H1133(nmpr｜the son of Hur)
L72119(subs｜signal) ｜ H5251(subs｜standard) H3071(nmpr｜standard)
L72121(subs｜weariness) ｜ H8513(subs｜weariness) H4972(subs｜weariness)
L72164(subs｜inaction) ｜ H7674(subs｜cessation) H7675(subs｜seat) H3429(nmpr｜that sat in the seat)
L72183(verb｜obtain) ｜ H4116(verb｜acquire by paying purchase-price｜hasten) H4117(verb｜acquire by paying purchase-price)
L72189(verb｜give loan) ｜ H5383(verb｜lend) H5378(verb｜lend on interest)
L72195(adjv｜eighth) ｜ H8066(adjv｜eighth) H8067(subs｜eighth)
L72208(verb｜be hostile) ｜ H3334(verb｜bind) H6887(verb｜bind｜confine｜make a rival-wife｜shew hostility toward｜suffer distress)
L72214(subs｜purity) ｜ H2892(subs｜clearness｜purity) H2890(subs｜clean)
L72225(subs｜balsam-tree) ｜ H1313(subs｜spice) H1314(subs｜spice)
L72274(verb｜cut off) ｜ H7106(verb｜cornered｜scrape) H4742(subs｜place of corner-structure)
L72278(adjv｜middle) ｜ H8484(adjv｜middle) H2694(nmpr｜Hazar-hatticon)
L72313(subs｜chain) ｜ H8331(subs｜a chain) H8333(subs｜chain)
L72403(verb｜assemble) ｜ H6950(verb｜assemble as an assembly) H7035(verb｜assemble as a)
L72425(verb｜watch) ｜ H5341(verb｜watch) H5336(adjv｜preserved)
L72433(adjv｜willing) ｜ H5081(adjv｜inclined) H5993(nmpr｜Amminadib)
L72441(subs｜sufficiency) ｜ H1767(prep｜sufficiency) H4078(advb｜sufficiency)
L72449(subs｜row) ｜ H4634(subs｜row) H4630(subs｜row)
L72507(verb｜cry of joy) ｜ H7442(verb｜give a ringing cry｜overcome) H7444(verb｜give a ringing cry)
L72555(subs｜menstruation) ｜ H5079(subs｜impurity) H5206(subs｜removal)
L72578(verb｜pull off) ｜ H4803(verb｜make smooth) H4178(conj｜make smooth)
L72620(verb｜lie down) ｜ H7250(verb｜lie stretched out) H7252(verb｜lie stretched out)
L72623(subs｜god) ｜ H457(adjv｜insufficiency) H434(adjv｜good for nothing)
L72630(subs｜justice) ｜ H6664(subs｜rightness) H3072(nmpr｜rightness)
L72686(adjv｜Israelite) ｜ H3481(adjv｜a Jisreelite) H3482(adjv｜Jisreelitess)
L72713(verb｜retract) ｜ H3988(verb｜flow｜reject) H3973(subs｜refuse)
L72725(subs｜high place) ｜ H1116(subs｜high place) H1117(nmpr｜Bamah) H1181(subs｜owner)
L72750(nmpr｜Ammihud) ｜ H5989(nmpr｜Ammihud) H5991(nmpr｜Ammihud)
L72799(subs｜loose hair) ｜ H6545(subs｜long hair) H6546(subs｜leader)
L72808(verb｜spy) ｜ H8446(verb｜seek out) H3491(verb｜searching)
L72813(verb｜wish) ｜ H183(verb｜incline) H184(verb｜sign)
L72834(adjv｜Ethiopian) ｜ H3569(adjv｜Cushite) H3571(adjv｜a Cushite woman)
L72877(subs｜spoiling) ｜ H957(subs｜spoiling) H897(subs｜spoiling)
L72894(verb｜rule) ｜ H8323(verb｜be prince) H7786(verb｜be prince)
L72921(subs｜slope) ｜ H793(subs｜foundation) H794(subs｜foundation)
L72928(nmpr｜Pisgah) ｜ H6449(nmpr｜Pisgah) H798(nmpr｜Ashdoth-pisgah)
L72962(subs｜wall) ｜ H1444(subs｜wall) H1447(subs｜wall)
L72963(adjv｜narrow) ｜ H6862(adjv｜adversary｜narrow｜pebble｜straits) H1222(subs｜straits)
L72969(subs｜proverb) ｜ H4912(subs｜proverb) H4914(subs｜by-word)
L72983(subs｜garden) ｜ H1593(subs｜garden) H1594(subs｜garden)
L73003(subs｜rennet-bag) ｜ H6896(subs｜stomach) H6897(subs｜stomach)
L73116(verb｜make haste) ｜ H2363(verb｜feel｜haste) H2439(verb｜haste)
L73126(nmpr｜Jair) ｜ H2971(nmpr｜Jair) H2334(nmpr｜(Bashan-) Havoth-jair)
L73161(nmpr｜Scorpion Pass) ｜ H4608(subs｜ascent) H4610(nmpr｜ascent)
L73205(verb｜grumble) ｜ H7279(verb｜murmur) H5372(verb｜murmur)
L73219(adjv｜Ammonite) ｜ H5984(adjv｜Ammonite) H5985(adjv｜Ammonite)
L73221(nmpr｜Avvim) ｜ H5761(nmpr｜Avim) H5757(adjv｜Avvite)
L73280(subs｜chastening) ｜ H4148(subs｜discipline) H4561(subs｜discipline)
L73287(subs｜entrance) ｜ H3996(subs｜entrance) H3997(subs｜entrance)
L73323(subs｜jaw) ｜ H3895(subs｜jaw) H7437(nmpr｜Ramath-lehi)
L73331(verb｜turn) ｜ H5472(verb｜move away) H5253(verb｜move away) H7734(verb｜move away)
L73353(adjv｜Edomite) ｜ H130(adjv｜Edomite) H726(adjv｜Edomite)
L73411(verb｜oppress) ｜ H6693(verb｜constrain) H6694(verb｜pour out)
L73472(subs｜sting) ｜ H6986(subs｜destruction) H6987(subs｜destruction)
L73479(subs｜terrace) ｜ H7709(subs｜field) H8309(subs｜field)
L73493(subs｜orders) ｜ H1881(subs｜decree) H799(subs｜fire)
L73522(subs｜bank) ｜ H1428(subs｜bank) H1415(subs｜bank)
L73539(nmpr｜Gibeon) ｜ H1391(nmpr｜Gibeon) H25(nmpr｜father of Gibeon)
L73565(subs｜chief) ｜ H7101(subs｜chief) H6278(nmpr｜Ittahkazin)
L73584(subs｜division) ｜ H4256(subs｜division) H5555(nmpr｜smoothness)
L73604(adjv｜from Ashdod) ｜ H796(adjv｜Ashdodite) H797(advb｜in the language of Ashdod)
L73619(subs｜watch-tower) ｜ H4707(subs｜observatory) H7434(nmpr｜Ramath-mizpeh)
L73631(nmpr｜the Pass of Adummim) ｜ H4608(subs｜ascent) H131(nmpr｜Adummim)
L73773(nmpr｜Ramah) ｜ H7414(nmpr｜Ramah) H7418(nmpr｜south Ramoth)
L73783(nmpr｜Bethuel) ｜ H1328(nmpr｜Bethuel) H1329(nmpr｜Bethuel)
L73833(nmpr｜Adami-nekeb) ｜ H129(nmpr｜Adami) H5346(nmpr｜Nekeb)
L73895(nmpr｜Mount Heres) ｜ H2022(subs｜mountain) H2776(nmpr｜Heres)
L73901(subs｜idol) ｜ H6253(nmpr｜Ashtoreth) H1045(nmpr｜house of Ashtaroth)
L73938(verb｜be faint) ｜ H5888(verb｜be faint) H5774(verb｜fly｜gloom)
L73951(verb｜recount) ｜ H8567(verb｜recount) H8566(verb｜hire) H5414(verb｜give)
L73971(verb｜despoil) ｜ H7703(verb｜deal violently with) H7736(verb｜deal violently with)
L73984(subs｜juice) ｜ H4839(subs｜juice) H6564(subs｜fragment)
L73989(verb｜press) ｜ H2115(verb｜press down and out) H2116(subs｜press down and out)
L74010(nmpr｜the Pass of Heres) ｜ H4608(subs｜ascent) H2776(nmpr｜Heres)
L74019(subs｜mound) ｜ H4407(nmpr｜Millo) H1037(nmpr｜house of Millo)
L74041(nmpr｜Tob) ｜ H2897(nmpr｜Tob) H382(nmpr｜Ish-tob)
L74044(nmpr｜Abel Keramim) ｜ H64(nmpr｜plain of the vineyards) H58(subs｜a meadow)
L74078(subs｜grinder) ｜ H4388(subs｜mortar) H4389(subs｜Maktesh)
L74091(nmpr｜[prophet]) ｜ H4321(nmpr｜Micah) H4319(nmpr｜Micaiah)
L74178(nmpr｜Abinadab) ｜ H41(nmpr｜Abinadab) H1125(nmpr｜the son of Abinadab)
L74186(subs｜ointment mixer) ｜ H7546(subs｜ointment-maker) H7548(subs｜ointment-maker)
L74231(subs｜hindrance) ｜ H4622(subs｜restraint) H4623(subs｜restraint)
L74240(nmpr｜Zobah) ｜ H6678(nmpr｜Zoba) H760(nmpr｜Aram-zobah)
L74253(subs｜glory) ｜ H5331(subs｜eminence) H5329(verb｜be pre-eminent)
L74261(nmpr｜Ephes Dammim) ｜ H658(nmpr｜Ephes-dammim) H6450(nmpr｜Pas-dammim)
L74291(verb｜escape) ｜ H6362(verb｜separate) H6358(subs｜separate) H6359(adjv｜separate)
L74305(subs｜a certain) ｜ H6423(subs｜a certain one) H6397(adjv｜Pelonite)
L74310(verb｜enwrap) ｜ H3874(verb｜wrap closely) H3813(verb｜cover) H3875(subs｜envelope)
L74323(verb｜be cunning) ｜ H6191(verb｜be shrewd) H6193(subs｜craftiness)
L74346(verb｜pass summer) ｜ H6972(verb｜summer) H6974(verb｜awake)
L74350(adjv｜Jezreelite) ｜ H3158(adjv｜Jezreelite) H3159(adjv｜a Jezreelitess)
L74351(adjv｜Carmelite) ｜ H3761(adjv｜the Carmelite) H3762(adjv｜the Carmelite)
L74407(adjv｜Beerothite) ｜ H886(adjv｜Beerothite) H1307(adjv｜Berothite)
L74423(subs｜baka-shrub) ｜ H1056(nmpr｜Baca) H1057(subs｜balsam-tree)
L74440(subs｜raisin cake) ｜ H809(subs｜raisin-cake) H808(subs｜raisin-cake)
L74446(nmpr｜Hadadezer) ｜ H1909(nmpr｜Hadadezer) H1928(nmpr｜Hadarezer)
L74453(nmpr｜the Valley of Salt) ｜ H1516(subs｜valley) H4417(subs｜salt)
L74467(nmpr｜Maacah) ｜ H4601(nmpr｜Maachah) H1038(nmpr｜Beth-maachah)
L74500(adjv｜straight) ｜ H5228(adjv｜straight) H5229(adjv｜straight)
L74505(subs｜distance) ｜ H4801(subs｜distant place) H1023(nmpr｜place that was far off)
L74534(subs｜[uncertain]) ｜ H7870(subs｜restoration) H7871(subs｜sojourn)
L74545(subs｜rampart) ｜ H2426(subs｜rampart) H2430(subs｜rampart)
L74549(nmpr｜Sheva) ｜ H7724(nmpr｜Sheva) H7864(nmpr｜Sheva)
L74564(subs｜contention) ｜ H4066(subs｜strife) H4090(subs｜strife) H4067(subs｜measure)
L74565(verb｜escape) ｜ H6403(verb｜escape) H6405(subs｜deliverance)
L74582(verb｜purge) ｜ H1305(verb｜purify) H952(verb｜make clear)
L74589(verb｜shake) ｜ H4571(verb｜slip) H4154(verb｜slip)
L74604(nmpr｜Ariel) ｜ H740(nmpr｜Ariel) H739(subs｜lion of God)
L74638(subs｜order) ｜ H4662(subs｜muster) H4663(subs｜Miphkad)
L74639(subs｜seer) ｜ H2374(subs｜seer) H2335(subs｜seer)
L74661(nmpr｜Deker) ｜ H1857(nmpr｜Dekar) H1128(nmpr｜the son of Dekar)
L74664(nmpr｜Ben-Hesed) ｜ H2618(nmpr｜Hesed) H1136(nmpr｜the son of Hesed)
L74669(nmpr｜Geber) ｜ H1398(nmpr｜Geber) H1127(nmpr｜the son of Geber)
L74680(subs｜stall) ｜ H220(subs｜manger) H723(subs｜manger)
L74693(subs｜porch) ｜ H361(subs｜porch) H197(subs｜porch)
L74708(subs｜[uncertain]) ｜ H7569(subs｜chain) H7572(subs｜chain)
L74727(subs｜net) ｜ H7639(subs｜lattice-work) H7638(subs｜lattice-work)
L74736(subs｜place) ｜ H4350(subs｜fixed resting-place) H4369(subs｜fixed resting-place)
L74758(subs｜almug wood) ｜ H484(subs｜almug) H418(subs｜sandal-wood)
L74784(adjv｜Shilonite) ｜ H7888(adjv｜Shilonite) H8023(nmpr｜Shiloni)
L74835(subs｜grass) ｜ H2682(subs｜green grass) H2681(subs｜settled abode)
L74877(subs｜fly) ｜ H2070(subs｜fly) H1176(nmpr｜Baal-zebub)
L74893(verb｜be easy) ｜ H7951(verb｜be quiet) H7952(verb｜be quiet) H7953(verb｜draw out)
L74902(nmpr｜Amana) ｜ H549(nmpr｜Amana) H71(nmpr｜Abana)
L74906(nmpr｜Ophel) ｜ H6077(nmpr｜Ophel) H6076(subs｜mound｜tumour)
L74916(subs｜excretion) ｜ H1686(subs｜dove’s dung) H2755(subs｜dove’s dung)
